bin_width,pct_multi_mean,pct_multi_std,pct_multi_min,pct_multi_max,mean_spread_mean
0.01,50.97148400704161,0.4433960585553927,50.315388000586765,51.424236491777606,1.0065216015884497
0.02,46.39899119587598,0.5443675423940104,45.57354058318238,47.04140259432565,1.0150930973825378
0.03,53.22815154352427,0.9830540424916896,52.055335968379445,54.96345514950166,1.0231659895846676
0.05,61.252792023409256,1.1947069117325386,59.83367983367983,63.44449134655973,1.042495916442139
0.08,68.86594998175593,1.9686098725500665,66.38176638176638,71.73601147776183,1.0899218137704647
